Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,predict,real
52,1,3,5,1,4,1,44,4,2,4,3323.0,2310,1013.0,0.7490000000000001,1599,47,0.8079999999999999,0.695,1,1,1
42,0,3,4,3,2,1,13,3,2,3,6078.0,1478,4600.0,0.8490000000000001,8442,95,0.508,0.243,1,1,1
54,0,1,3,3,2,1,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622,1,1,1
39,0,1,3,3,3,1,34,6,5,3,4489.0,2498,1991.0,0.779,2153,58,0.568,0.556,1,1,1
55,1,1,4,1,5,1,43,2,2,3,24884.0,0,24884.0,0.07200000000000001,5107,53,0.293,0.0,0,1,0
33,0,3,5,3,2,1,20,5,1,3,1438.3,0,1438.3,0.8959999999999999,4530,72,0.636,0.0,1,1,1
43,0,3,5,3,1,1,33,6,1,3,7951.0,1456,6495.0,0.882,4452,65,0.512,0.183,1,1,1
37,0,1,3,1,3,1,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442,0,1,0
46,1,2,5,2,4,1,39,3,1,1,3299.0,870,2429.0,0.63,4904,75,0.8290000000000001,0.264,1,1,1
52,0,2,2,3,1,1,36,5,1,2,4006.0,2517,1489.0,0.557,1157,34,0.619,0.628,1,1,1
35,0,3,2,3,2,1,25,4,1,2,2149.0,1118,1031.0,0.903,1581,30,1.0,0.52,1,1,1
48,0,1,5,2,3,1,38,4,1,2,3503.0,1572,1931.0,0.866,4671,93,0.632,0.449,1,1,1
51,1,2,1,3,5,1,39,4,3,2,9773.0,1998,7775.0,0.782,3578,71,0.775,0.204,1,1,1
47,1,3,7,0,6,1,41,6,2,2,6143.0,1151,4992.0,0.866,4330,72,0.895,0.187,1,1,1
39,0,1,2,3,3,1,27,3,3,3,2821.0,725,2096.0,0.7040000000000001,2397,35,0.29600000000000004,0.257,0,1,0
26,0,0,1,1,3,1,16,6,2,4,1612.0,835,777.0,0.588,2148,40,0.379,0.518,1,1,1
48,1,4,5,3,4,3,36,1,6,1,34516.0,0,34516.0,0.72,7396,100,0.562,0.0,1,1,1
43,1,4,5,2,5,1,32,2,1,2,24244.0,1649,22595.0,0.7759999999999999,8074,84,0.647,0.068,1,1,1
46,0,2,7,3,2,1,33,2,3,1,2644.0,1517,1127.0,0.721,4815,83,0.804,0.574,1,1,1
55,0,2,1,3,2,1,37,3,3,1,2453.0,968,1485.0,1.081,2218,50,0.613,0.395,1,1,1
55,0,0,5,1,1,1,44,6,1,3,18202.0,1841,16361.0,0.76,3551,68,0.7,0.101,1,1,1
27,1,0,3,2,4,1,36,2,3,2,13303.0,2517,10786.0,0.929,10219,85,0.809,0.189,0,1,0
40,1,4,2,1,5,1,36,6,3,2,34516.0,572,33944.0,1.05,8659,81,1.077,0.017,0,1,0
33,0,2,1,3,3,1,19,4,3,4,2907.0,1537,1370.0,0.79,4390,76,1.0,0.529,1,1,1
41,1,1,5,3,5,1,31,5,3,4,10239.0,2224,8015.0,0.545,2149,40,1.105,0.217,1,1,1
56,0,2,7,3,2,1,51,4,6,5,1438.3,0,1438.3,0.6990000000000001,2229,40,0.6,0.0,0,0,0
42,1,3,3,3,5,2,36,5,2,3,34516.0,1294,33222.0,0.679,13845,120,0.7909999999999999,0.037000000000000005,1,1,1
39,1,1,3,3,5,1,28,4,2,4,3327.0,0,3327.0,1.089,1665,36,0.636,0.0,1,0,1
38,0,2,7,3,2,1,33,4,3,3,7530.0,1336,6194.0,0.7490000000000001,14719,115,0.855,0.177,1,1,1
42,0,3,4,3,1,1,27,1,1,1,7226.0,1889,5337.0,0.6609999999999999,4653,71,0.614,0.261,1,1,1
38,1,3,1,0,5,1,26,6,1,3,32866.0,2098,30768.0,0.5489999999999999,3788,76,0.6890000000000001,0.064,1,1,1
45,0,3,5,1,1,1,36,1,2,2,4348.0,1830,2518.0,1.036,4293,66,0.6920000000000001,0.421,1,1,1
67,1,1,2,3,3,1,49,4,3,2,3106.0,1675,1431.0,0.7809999999999999,1512,38,0.407,0.539,1,1,1
39,0,4,4,3,2,1,31,4,3,3,1888.0,1292,596.0,0.772,1517,33,1.357,0.684,1,1,1
51,1,2,5,3,4,1,40,3,3,3,3750.0,1801,1949.0,0.889,17995,116,0.657,0.48,1,1,1
47,1,4,2,3,4,1,42,4,1,2,5715.0,1214,4501.0,0.858,3685,63,0.6579999999999999,0.212,1,1,1
27,1,0,5,1,3,1,16,4,1,2,3178.0,1118,2060.0,0.643,2010,31,0.55,0.35200000000000004,1,1,1
37,0,2,2,1,2,1,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.32299999999999995,1,1,1
55,0,2,4,1,2,1,36,4,1,3,3123.0,0,3123.0,0.513,4424,81,0.723,0.0,1,1,1
58,1,0,3,3,5,1,36,6,3,2,2994.0,2351,643.0,0.469,1540,32,0.185,0.785,1,1,1
36,0,4,2,1,1,2,21,3,1,2,34516.0,907,33609.0,0.5720000000000001,2298,55,0.7190000000000001,0.026,1,1,1
58,1,1,5,3,4,1,46,3,3,2,10021.0,1617,8404.0,0.578,1275,25,0.667,0.161,1,1,1
39,1,3,4,3,5,1,30,2,3,3,4618.0,0,4618.0,0.7170000000000001,2476,49,0.75,0.0,0,1,0
49,1,4,2,3,2,1,39,6,1,4,7232.0,1830,5402.0,1.002,4337,71,0.5429999999999999,0.253,1,1,1
47,1,4,2,1,6,1,37,3,2,6,34516.0,1126,33390.0,0.575,1736,35,0.4,0.033,0,1,0
38,1,3,3,1,5,1,27,4,1,4,6162.0,943,5219.0,0.484,1527,35,0.207,0.153,1,1,1
35,0,3,3,3,2,1,23,3,3,4,3073.0,526,2547.0,0.7020000000000001,1944,55,0.618,0.171,1,1,1
50,0,3,3,1,2,1,42,1,3,2,1477.0,0,1477.0,0.685,4680,80,0.778,0.0,1,1,1
35,0,1,5,1,2,1,30,2,2,2,1649.0,0,1649.0,0.6829999999999999,2549,54,0.588,0.0,0,1,0
36,1,2,4,1,5,1,36,6,2,2,8374.0,2147,6227.0,1.113,2472,65,1.167,0.256,1,1,1
65,0,1,5,1,2,1,56,6,2,2,4613.0,1619,2994.0,0.6970000000000001,2328,62,0.722,0.35100000000000003,1,1,1
44,1,5,7,1,4,2,36,2,3,4,34140.0,0,34140.0,0.877,8177,76,0.52,0.0,0,1,0
50,1,2,1,1,6,1,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,1,1,1
46,0,1,1,1,2,1,40,4,2,2,1438.3,0,1438.3,0.7559999999999999,4692,91,0.596,0.0,1,1,1
51,1,3,5,1,4,2,36,3,2,2,29663.0,1743,27920.0,0.667,14638,93,0.722,0.059,1,1,1
54,1,2,5,1,4,2,45,2,3,2,30540.0,0,30540.0,0.602,1980,36,0.8,0.0,0,1,0
50,1,3,2,1,6,1,36,5,3,4,27876.0,557,27319.0,0.768,4654,88,0.66,0.02,1,1,1
43,1,3,1,1,4,1,34,6,2,0,13771.0,2517,11254.0,0.501,1510,42,0.75,0.183,1,1,1
49,0,3,5,1,2,1,43,6,3,4,1675.0,0,1675.0,0.76,2622,53,0.71,0.0,0,0,0
48,1,2,3,3,2,2,36,2,2,2,14581.0,2517,12064.0,0.7759999999999999,17628,109,0.8170000000000001,0.173,1,1,1
43,0,3,5,1,2,1,35,1,3,2,1620.0,771,849.0,0.675,4387,91,0.655,0.476,1,1,1
51,0,1,7,1,2,1,45,5,3,1,1952.0,1411,541.0,0.642,2452,44,0.63,0.723,0,1,0
43,0,4,2,3,2,1,36,2,1,1,9684.0,2475,7209.0,0.6970000000000001,1400,31,2.1,0.256,1,1,1
56,0,3,2,3,3,1,46,5,3,3,2402.0,1892,510.0,0.645,4610,76,0.81,0.7879999999999999,1,1,1
40,1,5,5,3,5,1,34,6,2,4,11942.0,1651,10291.0,0.598,1085,29,0.208,0.138,1,1,1
52,0,1,5,1,2,1,44,5,2,2,2019.0,991,1028.0,0.799,3603,59,0.967,0.491,1,1,1
46,0,4,3,1,2,1,33,3,2,2,3942.0,1711,2231.0,0.61,4622,71,0.614,0.434,1,1,1
51,0,3,5,1,2,1,46,6,3,1,2927.0,1499,1428.0,0.649,4670,70,0.944,0.512,1,1,1
49,0,1,2,3,2,3,37,2,3,1,15987.0,2065,13922.0,0.705,7395,100,0.562,0.129,1,1,1
35,0,2,5,1,1,1,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439,1,1,1
46,0,4,1,1,1,2,34,1,2,3,33874.0,1473,32401.0,0.8029999999999999,13753,98,0.8490000000000001,0.043,1,1,1
56,1,2,7,3,4,1,51,3,3,4,6036.0,1409,4627.0,0.56,1741,45,0.364,0.233,1,1,1
42,0,3,3,1,2,1,32,5,3,3,1931.0,1297,634.0,1.037,4693,66,0.833,0.672,1,1,1
42,0,4,5,1,3,1,30,6,3,3,13753.0,2517,11236.0,0.652,7464,66,0.6920000000000001,0.183,0,1,0
43,0,4,5,1,3,1,24,6,1,1,6475.0,1686,4789.0,0.6990000000000001,3837,65,0.667,0.26,1,1,1
56,0,1,4,1,2,1,43,3,2,2,2846.0,0,2846.0,0.747,2122,44,0.419,0.0,0,0,0
43,1,4,7,0,4,1,33,4,3,4,2067.0,1250,817.0,0.8909999999999999,4565,65,0.8059999999999999,0.605,1,1,1
41,0,2,5,3,3,1,36,6,2,3,2329.0,1271,1058.0,0.7290000000000001,4382,70,0.667,0.546,1,1,1
51,1,1,5,3,6,3,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07,1,1,1
47,1,4,7,3,4,1,36,4,1,1,19665.0,706,18959.0,1.317,1110,58,0.349,0.036000000000000004,1,1,1
53,0,3,3,3,1,1,36,4,2,4,11098.0,821,10277.0,0.8959999999999999,2156,46,0.586,0.07400000000000001,1,1,1
45,1,4,5,3,5,1,36,4,2,3,1438.3,0,1438.3,0.674,3748,64,0.8290000000000001,0.0,1,1,1
45,0,3,3,2,2,1,33,3,3,2,9977.0,2088,7889.0,0.65,3530,61,0.743,0.209,1,1,1
33,0,2,4,1,1,3,36,3,1,3,34516.0,1540,32976.0,1.038,2574,72,0.7559999999999999,0.045,1,1,1
31,0,0,2,2,2,1,22,2,1,3,3329.0,0,3329.0,0.6409999999999999,13109,114,0.727,0.0,1,1,1
41,0,1,2,3,3,1,36,3,4,1,2235.0,1688,547.0,0.631,4633,79,0.795,0.755,1,1,1
46,0,4,6,1,2,1,37,3,2,2,1836.0,0,1836.0,0.32299999999999995,1799,28,0.16699999999999998,0.0,0,0,0
52,0,3,2,1,2,1,41,2,1,2,1801.0,0,1801.0,0.516,5047,79,0.7559999999999999,0.0,1,1,1
45,0,2,5,0,3,1,36,4,3,4,4947.0,1053,3894.0,1.195,3479,76,0.81,0.213,1,1,1
49,0,1,1,3,2,1,37,5,5,2,3208.0,0,3208.0,0.923,4531,86,0.83,0.0,1,1,1
35,0,1,4,1,2,1,25,2,2,4,2231.0,1791,440.0,0.82,2576,42,0.75,0.8029999999999999,0,1,0
53,1,2,1,1,4,1,43,2,2,3,5905.0,0,5905.0,0.797,8883,83,0.7290000000000001,0.0,0,1,0
57,0,1,1,1,2,1,44,4,3,2,2564.0,1258,1306.0,1.156,2673,43,0.87,0.491,1,1,1
43,1,3,2,3,5,1,36,1,3,2,4654.0,1349,3305.0,0.81,4277,71,0.69,0.29,1,1,1
52,0,3,3,3,2,1,48,4,2,2,3136.0,1103,2033.0,0.812,4528,81,0.884,0.35200000000000004,1,1,1
44,1,3,3,3,5,1,36,3,3,2,22243.0,1377,20866.0,0.5670000000000001,3200,91,0.7170000000000001,0.062,1,1,1
39,0,0,5,3,2,1,36,3,3,3,2936.0,0,2936.0,0.8420000000000001,4876,74,0.542,0.0,1,1,1
61,0,1,5,3,1,1,50,3,3,1,3359.0,1405,1954.0,0.684,4871,79,0.975,0.418,1,1,1
47,0,3,1,3,1,1,38,5,1,4,1634.0,1463,171.0,0.873,4397,72,0.565,0.895,1,1,1
34,0,1,6,1,2,1,26,3,2,5,2066.0,347,1719.0,0.511,2157,37,0.321,0.168,0,1,0
49,0,1,6,1,1,1,39,6,3,2,2880.0,1996,884.0,0.7190000000000001,4334,81,0.884,0.693,1,1,1
51,0,3,2,3,2,1,39,3,3,0,8148.0,701,7447.0,0.8190000000000001,4124,87,0.8909999999999999,0.086,1,1,1
42,1,4,5,3,3,1,27,5,1,2,1503.0,929,574.0,0.892,4680,67,0.971,0.618,1,1,1
48,0,3,4,1,2,1,30,4,1,1,2865.0,1523,1342.0,0.605,4609,79,0.7559999999999999,0.532,1,1,1
45,0,4,5,3,1,1,36,2,2,2,4146.0,2027,2119.0,0.74,4323,64,0.684,0.489,1,1,1
49,1,3,3,3,4,1,37,5,2,1,3906.0,0,3906.0,1.214,1756,32,1.0,0.0,1,0,1
51,1,4,5,1,6,1,42,3,2,3,34516.0,1763,32753.0,1.266,1550,41,1.05,0.051,1,1,1
50,1,1,6,0,5,3,36,2,3,2,34516.0,0,34516.0,1.032,5547,75,0.7440000000000001,0.0,0,1,0
43,1,2,3,3,5,2,39,3,1,3,34516.0,1987,32529.0,0.6729999999999999,16177,122,0.848,0.058,1,1,1
36,1,0,3,3,6,1,24,3,3,2,10097.0,2139,7958.0,1.408,3092,67,0.763,0.212,1,1,1
54,0,1,6,1,2,1,35,4,3,3,1724.0,0,1724.0,0.67,2725,47,0.424,0.0,0,0,0
49,1,4,7,1,4,2,37,5,2,2,30976.0,2051,28925.0,0.684,3193,69,0.725,0.066,1,1,1
39,1,2,2,3,6,2,19,2,1,2,34516.0,796,33720.0,0.841,7721,75,0.667,0.023,0,1,0
38,1,1,5,1,2,1,28,4,5,2,1690.0,1459,231.0,0.667,3928,69,0.643,0.863,1,1,1
39,1,1,5,1,3,1,33,6,1,2,2255.0,0,2255.0,0.73,4412,81,0.884,0.0,1,1,1
62,0,0,1,1,3,1,49,4,1,1,1540.0,796,744.0,0.805,3714,56,0.6970000000000001,0.517,1,1,1
39,0,5,5,1,2,1,33,5,2,2,1438.3,668,770.3,0.931,5205,78,0.773,0.464,1,1,1
32,0,0,5,3,1,1,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636,1,1,1
51,0,1,4,3,3,1,44,4,2,1,1438.3,0,1438.3,0.8029999999999999,2207,68,0.511,0.0,1,0,1
49,1,3,5,3,2,1,36,3,3,5,2976.0,1817,1159.0,0.7390000000000001,3332,60,0.667,0.611,1,1,1
39,0,1,5,3,2,1,29,4,2,4,1438.3,949,489.3,0.736,4222,65,0.667,0.66,1,1,1
39,1,1,2,3,2,1,36,3,3,3,4247.0,0,4247.0,0.405,847,17,0.133,0.0,0,0,0
48,1,4,5,0,5,1,40,6,2,2,4438.0,2472,1966.0,0.69,1725,60,0.622,0.557,1,1,1
54,1,0,5,1,5,1,42,3,1,1,22437.0,1389,21048.0,0.917,3283,50,1.273,0.062,1,1,1
36,1,3,3,1,5,1,31,6,1,1,5228.0,1443,3785.0,0.934,2683,62,0.938,0.276,1,1,1
45,1,2,2,0,3,1,37,6,4,1,2811.0,1630,1181.0,0.847,4275,78,0.733,0.58,1,1,1
56,0,2,4,1,2,1,43,1,3,1,5254.0,0,5254.0,0.6509999999999999,4546,89,0.7120000000000001,0.0,1,1,1
44,0,1,3,3,2,1,36,5,3,4,5409.0,0,5409.0,0.8190000000000001,10291,60,0.818,0.0,0,1,0
45,0,3,3,0,2,1,33,5,1,1,6225.0,1596,4629.0,0.826,4129,71,0.6509999999999999,0.256,1,1,1
44,1,3,4,0,4,1,33,6,3,2,15468.0,1187,14281.0,0.93,4484,81,0.841,0.077,1,1,1
41,0,2,3,3,2,1,36,3,2,2,2811.0,2404,407.0,0.491,2245,41,0.464,0.855,0,1,0
51,0,5,6,3,2,1,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,1,1,1
40,0,4,2,3,1,1,29,2,3,3,3326.0,2181,1145.0,0.8270000000000001,13583,110,0.746,0.6559999999999999,1,1,1
39,1,3,5,1,4,1,36,5,3,4,2527.0,2204,323.0,0.9,4598,85,0.7709999999999999,0.872,1,1,1
43,0,3,4,1,2,1,28,3,1,3,1438.3,0,1438.3,0.83,4482,54,0.636,0.0,1,1,1
54,0,1,5,1,2,2,47,6,3,4,12873.0,0,12873.0,1.005,3170,70,0.8420000000000001,0.0,1,1,1
53,1,3,3,1,4,1,47,2,1,3,6228.0,1738,4490.0,0.8290000000000001,8284,77,0.604,0.279,1,1,1
47,1,2,1,1,3,1,36,6,3,3,7327.0,0,7327.0,0.857,1788,46,0.586,0.0,1,0,1
59,0,0,7,1,2,1,36,3,1,2,1438.3,0,1438.3,0.691,1904,47,0.382,0.0,1,0,1
49,1,2,5,3,5,2,39,1,1,2,34516.0,1118,33398.0,0.6709999999999999,7734,74,0.609,0.032,1,1,1
49,0,4,5,3,2,1,42,2,4,3,2575.0,2517,58.0,0.31,1874,40,0.7390000000000001,0.977,0,1,0
52,0,3,2,1,3,1,36,2,3,3,1915.0,1445,470.0,0.374,2264,39,0.56,0.755,0,1,0
49,1,3,4,3,6,1,43,5,3,3,4781.0,0,4781.0,0.7879999999999999,2451,50,0.667,0.0,0,0,0
35,1,4,5,3,5,1,24,6,3,4,12634.0,0,12634.0,0.32299999999999995,717,18,0.28600000000000003,0.0,0,0,0
64,0,0,5,1,3,1,56,6,2,1,1564.0,0,1564.0,0.516,4018,69,0.605,0.0,1,1,1
45,0,5,5,2,3,1,36,5,2,2,10400.0,1777,8623.0,0.7909999999999999,1105,28,0.867,0.171,1,1,1
26,1,0,3,1,2,1,13,6,1,4,1775.0,1162,613.0,0.93,2169,43,0.536,0.655,1,1,1
56,0,5,7,3,1,1,48,4,2,2,11281.0,2118,9163.0,0.534,1255,30,0.304,0.188,1,1,1
51,0,3,1,3,2,1,30,3,2,0,6006.0,1576,4430.0,0.504,3199,65,0.5479999999999999,0.262,1,1,1
51,1,2,1,3,3,1,44,4,1,0,6205.0,2204,4001.0,0.8029999999999999,1347,28,0.556,0.355,1,1,1
60,1,1,1,1,2,1,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589,1,1,1
57,0,5,5,3,3,1,49,4,2,2,3301.0,2517,784.0,0.8420000000000001,3939,69,1.226,0.762,1,1,1
49,0,4,5,1,2,1,36,1,1,3,2636.0,1257,1379.0,0.6609999999999999,7136,82,0.608,0.477,1,1,1
39,0,1,5,3,3,1,27,3,1,2,2700.0,2220,480.0,1.595,2901,59,1.36,0.8220000000000001,1,1,1
35,0,2,2,3,2,1,36,3,1,3,2664.0,0,2664.0,1.071,3135,59,0.903,0.0,1,1,1
50,0,1,1,3,2,1,36,3,5,3,3069.0,1482,1587.0,0.6629999999999999,4351,74,0.721,0.483,1,1,1
56,0,4,5,0,2,1,44,5,3,3,1677.0,0,1677.0,0.835,2477,45,0.324,0.0,0,0,0
49,0,3,4,3,2,1,29,3,3,3,2017.0,1557,460.0,0.738,3875,75,0.974,0.772,1,1,1
53,1,3,2,2,4,1,33,4,2,2,13513.0,1495,12018.0,0.505,3503,68,0.511,0.111,1,1,1
53,0,3,5,1,3,1,40,6,3,2,1625.0,0,1625.0,0.6890000000000001,2314,43,0.433,0.0,0,0,0
58,0,0,5,1,2,1,36,5,3,1,3008.0,2517,491.0,0.674,4627,68,0.659,0.8370000000000001,1,1,1
32,0,0,4,3,1,1,36,5,3,3,6715.0,1314,5401.0,0.987,1731,41,0.519,0.196,1,1,1
52,1,2,2,3,6,2,43,1,2,2,34516.0,1588,32928.0,0.745,7512,81,0.688,0.046,1,1,1
42,0,3,7,1,2,1,30,2,3,3,1438.3,0,1438.3,0.373,1693,37,0.423,0.0,0,0,0
43,1,4,2,3,4,2,30,1,3,1,29856.0,1576,28280.0,0.8,14887,119,0.545,0.053,1,1,1
42,0,3,5,3,2,1,23,4,2,3,2797.0,1943,854.0,0.899,4917,66,0.784,0.695,1,1,1
53,0,2,5,1,2,1,36,5,1,4,2708.0,2271,437.0,0.61,4812,83,0.7659999999999999,0.8390000000000001,1,1,1
47,0,1,1,1,2,1,36,2,3,3,7136.0,2345,4791.0,0.6990000000000001,7729,86,0.654,0.329,1,1,1
47,1,2,3,3,4,1,32,3,5,2,3842.0,1563,2279.0,0.7809999999999999,14751,107,0.726,0.407,1,1,1
41,0,5,2,1,3,1,26,4,3,4,2264.0,928,1336.0,0.662,4150,83,0.8440000000000001,0.41,1,1,1
34,0,3,3,1,2,1,21,2,2,2,1576.0,0,1576.0,0.789,2703,56,1.0,0.0,0,1,0
59,1,1,5,1,6,1,53,6,2,2,34516.0,0,34516.0,0.711,4333,70,0.628,0.0,1,1,1
46,0,4,1,3,2,1,38,5,2,3,3331.0,1307,2024.0,0.617,3946,69,0.6829999999999999,0.392,1,1,1
60,0,1,4,3,2,1,36,2,2,2,1671.0,1047,624.0,0.727,5189,79,0.795,0.627,1,1,1
41,1,3,3,3,6,1,32,2,2,1,34516.0,0,34516.0,0.965,4734,57,0.541,0.0,0,1,0
53,1,1,3,0,5,1,36,3,3,4,14111.0,1034,13077.0,0.505,2950,64,0.684,0.073,1,1,1
62,0,1,1,3,2,1,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,1,0,1
44,1,3,1,1,6,2,39,2,3,1,34516.0,2123,32393.0,0.8009999999999999,14242,107,0.551,0.062,1,1,1
44,0,3,2,1,2,1,33,5,3,5,3075.0,2517,558.0,0.922,3534,53,0.71,0.8190000000000001,1,1,1
41,0,2,3,1,2,1,34,1,3,4,1661.0,0,1661.0,0.7859999999999999,2473,49,0.75,0.0,0,0,0
46,0,4,1,2,1,1,40,5,2,3,26496.0,1406,25090.0,0.96,3691,75,0.705,0.053,1,1,1
39,0,1,5,3,3,1,30,6,1,2,2909.0,1274,1635.0,0.593,1532,26,0.3,0.438,1,1,1
45,1,3,4,1,5,2,33,1,3,3,34516.0,0,34516.0,1.492,2534,43,0.433,0.0,0,1,0
43,0,3,2,1,2,1,35,5,2,3,4026.0,0,4026.0,0.483,1237,32,0.6,0.0,1,0,1
45,1,2,4,3,4,1,35,6,3,2,17884.0,2096,15788.0,0.477,2031,49,0.633,0.117,1,1,1
35,0,2,4,1,2,1,18,6,2,0,2658.0,0,2658.0,0.8909999999999999,4667,83,0.93,0.0,1,1,1
44,0,1,1,1,2,1,36,3,3,2,2936.0,1297,1639.0,0.556,4509,70,0.795,0.442,1,1,1
49,0,3,5,3,1,1,39,5,3,0,2270.0,1647,623.0,0.759,4110,75,0.923,0.726,1,1,1
35,1,2,2,1,4,1,21,4,3,3,7766.0,1278,6488.0,0.8059999999999999,2423,74,0.609,0.165,1,1,1
36,0,2,5,1,2,1,36,6,4,0,2051.0,1154,897.0,0.605,3912,79,0.7170000000000001,0.563,1,1,1
41,0,4,3,1,1,1,28,4,2,2,2515.0,1313,1202.0,0.981,4370,68,0.7,0.522,1,1,1
44,1,1,2,3,3,1,34,5,2,3,10973.0,0,10973.0,0.792,10583,75,0.7859999999999999,0.0,0,1,0
50,0,2,2,1,3,1,35,4,3,1,2784.0,2458,326.0,0.7979999999999999,4904,81,0.8,0.883,1,1,1
46,1,5,2,0,5,1,28,6,1,1,34516.0,1259,33257.0,0.6709999999999999,4300,94,0.741,0.036000000000000004,1,1,1
51,1,1,3,3,5,1,36,5,2,2,9186.0,0,9186.0,0.6579999999999999,4986,88,0.76,0.0,1,1,1
43,1,4,4,3,5,1,36,4,1,2,32733.0,1448,31285.0,0.655,3452,54,0.862,0.044,1,1,1
54,1,2,5,3,4,1,42,3,3,2,4320.0,0,4320.0,0.967,706,21,0.5,0.0,0,0,0
52,0,0,7,3,1,1,46,6,4,3,7210.0,0,7210.0,0.769,2516,36,0.8,0.0,0,0,0
56,0,1,5,1,2,1,47,5,2,3,2086.0,1792,294.0,0.8590000000000001,5774,84,0.909,0.8590000000000001,1,1,1
57,0,3,3,1,2,1,36,4,3,3,2347.0,1900,447.0,0.845,2447,47,0.621,0.81,0,1,0
49,1,5,4,3,5,1,37,3,2,2,29219.0,0,29219.0,0.77,4575,84,0.68,0.0,1,1,1
44,0,2,3,1,2,1,31,3,2,3,4182.0,2028,2154.0,0.6579999999999999,16920,114,0.606,0.485,1,1,1
38,0,2,5,0,2,1,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.5479999999999999,0.0,0,0,0
42,1,3,3,0,3,1,37,6,2,4,2793.0,1661,1132.0,1.117,3247,69,0.865,0.595,1,1,1
45,0,4,7,3,2,1,36,5,1,2,3240.0,1775,1465.0,0.754,4200,67,0.675,0.5479999999999999,1,1,1
59,1,2,5,1,4,1,50,2,4,2,6224.0,0,6224.0,0.8009999999999999,8291,69,1.029,0.0,0,1,0
31,0,0,2,2,1,1,36,6,3,1,5190.0,1682,3508.0,0.888,4900,81,0.8,0.324,1,1,1
49,1,3,5,1,4,1,32,3,1,4,7154.0,1472,5682.0,1.002,3607,59,0.735,0.206,1,1,1
52,1,2,3,3,4,2,35,4,4,3,33180.0,511,32669.0,0.6809999999999999,797,14,0.273,0.015,0,1,0
43,0,3,3,1,2,1,36,5,3,3,2313.0,1325,988.0,0.723,5006,76,0.81,0.573,1,1,1
39,1,1,1,3,5,1,36,6,2,3,2899.0,1999,900.0,0.8320000000000001,1687,35,0.591,0.69,1,1,1
46,1,2,4,1,5,1,41,4,2,0,21526.0,2332,19194.0,0.755,1313,37,0.609,0.108,1,1,1
46,0,4,3,3,1,1,30,3,1,3,5869.0,0,5869.0,0.852,5103,83,0.8440000000000001,0.0,1,1,1
54,1,1,4,1,6,1,48,1,3,1,2456.0,1654,802.0,0.565,4468,84,0.75,0.6729999999999999,1,1,1
52,1,2,5,1,6,1,41,1,3,1,31668.0,810,30858.0,0.643,1822,36,0.5,0.026,0,1,0
38,0,2,3,1,2,1,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,0,1,0
47,0,0,4,3,2,1,27,3,1,3,1776.0,691,1085.0,0.878,4878,84,0.826,0.389,1,1,1
39,0,2,3,3,2,1,36,6,2,3,1578.0,760,818.0,0.7090000000000001,2017,43,0.955,0.482,1,1,1
41,0,3,4,1,3,1,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146,1,1,1
52,0,3,3,3,2,1,39,5,3,2,3302.0,2517,785.0,0.705,2682,47,0.516,0.762,0,1,0
45,1,2,5,3,4,1,25,3,5,3,1438.3,0,1438.3,0.6759999999999999,709,27,0.421,0.0,0,0,0
53,0,2,5,3,2,1,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463,1,1,1
51,1,2,4,1,6,1,36,2,2,2,3477.0,752,2725.0,0.703,13627,120,0.7390000000000001,0.21600000000000005,1,1,1
34,1,4,2,1,6,1,36,6,3,2,34516.0,2517,31999.0,0.975,1969,46,1.3,0.073,1,1,1
44,0,4,2,3,1,1,38,6,1,2,5366.0,968,4398.0,0.992,4558,56,0.75,0.18,1,1,1
44,0,3,1,1,1,1,37,3,2,3,1900.0,0,1900.0,0.8640000000000001,2298,45,0.452,0.0,0,0,0
37,1,2,7,1,6,1,32,3,3,5,32056.0,1887,30169.0,0.831,2730,68,0.7,0.059,1,1,1
39,0,4,5,3,1,1,21,6,1,4,5024.0,1613,3411.0,0.758,1925,40,0.667,0.321,1,1,1
52,0,2,7,3,3,1,43,3,2,4,1822.0,1605,217.0,0.7559999999999999,2538,39,0.696,0.8809999999999999,0,1,0
